,Company_Description,Class_Label
2023,"Overview
With more than 1,1 million mindful users across all of Europe, 7Mind is Europe's most popular mindfulness app. The app offers more than 250 guided meditations and mindfulness exercises in English, German, French and Dutch. The 7Mind App is based on the idea to help easily integrate the practice of meditation and mindfulness into daily life. We at 7Mind firmly believe in the great potential of the human mind. It is our mission to empower people and organizations alike to lead healthy, happy and purpose-driven lives. 

About 7Mind
7Mind was founded in 2014 by Jonas Leve and Manuel Ronnefeldt. While Jonas and Manuel were still students at University Witten/Herdecke in Germany, their vision was to create an easy to use product that helps everyone to become more mindful and practice meditation - anywhere and anytime. 
We provide scientifically-backed practical knowledge and tools at scale. All 7Mind content has been created together with renownned Zen teacher and entrpreneur Paul j. Kothers and mind and body scientisit Prof. Dr. Med. Tobias Esch and Jonathan Lehmann. ",3.0
2024,"We are an innovative, creative and fast growing logistics start-up based in Hamburg. Our goal is to build the largest B2B trucking network in Europe. Trucking should be as simple, transparent and reliable as never before. That is why we have completely digitized the transportation process chain. And we have developed state-of-the-art machine learning algorithms to predict unused capacity. As a result, we are able to immediately calculate a market price for each shipment. This is unique in Europe.",1.0
2025,"Pulse Q&A is a platform dedicated to helping C-suite executives make better strategy, innovation and enterprise technology decisions – starting with CIOs. Today, many of these leaders still rely on one-size fits all reports to drive organizational change. We built Pulse Q&A to change that! 

With real-time, bite-sized data gathered from thousands of CIOs in our community, we want to shift the focus away from analysts to the executives making these decisions in the trenches every day. We are proud of the community we have built. By giving our users access to relevant conversations and data, they can now make decisions that actually move the needle.",3.0
2026,"At Fondex, we revolutionize personal finance and investment services and invite you to join us in the new era of Financial Technology. As a premium brokerage and investment supermarket, Fondex offers traders an outstanding selection of 1000+ ins...",2.0
2027,"Plan for life, not just retirement.

With BrightPlan you can design the life of your dreams, setting you and your family on the path to living well, now and in the future.

BrightPlan provides the digital tools you need to discover your goals, take control of your money, and plan for the future. Our goal-based investing strategy puts your money to work to fund your dreams. ",2.0
2028,"La AIKON S.r.l é una società che nasce nel 2002. Da più di 10 anni, molte aziende ci hanno scelto come fornitore e Partner di fiducia per Progettare, Strutturare ed Ottimizzare la propria Rete Aziendale. Grazie ai nostri servizi di Assistenza in ambito di Sistemi e di Networking e grazie ai Presidi di personale specializzato , con concretezza e professionalità ci siamo fatti carico delle diverse esigenze e richieste, al fine di trovare la Soluzione concreta per la vostra Infrastruttura;",2.0
2029,"Plum is your money’s best friend and the original personal savings assistant. It analyses your incomings and outgoings and automatically sets small safe amounts of money aside for you. You can also get insights on your spending, invest* for a real return and make sure you are getting the best deals on things like energy bills. 

So how does Plum work:

(1) Link your current account: Plum will analyse your account so it can learn about your income, expenses and spending patterns. Your data is safe with us – we employ bank-grade security and work with all UK financial institutions.

(2) Plum sets money aside for you: Plum monitors your current account and every few days moves some money, if you can afford to, to your Plum savings. You can access that money instantly at any time, so you don't have to worry about unexpected expenses.

(3) Chat with your savings: Plum notifies you about your balance, gives you super-fast access to your savings and offers tips on how to save more. All over SMS, so no more apps to download!

You can find out more at https://withplum.com/

*Capital invested is at risk and not FSCS protected ",3.0
2030,"We are Heartbeat, a globally integrated design and manufacturing company specialising in retail display innovation since 1946.

Located in the heart of the UK, just outside Birmingham, we deliver brand experiences, physically designing, producing and installing creatively intelligent retail environments; it’s what we’ve been doing for leading global brands and UK independents for over 60 years.

Today and everyday we push ourselves to deliver inspired retail solutions, from original window schemes to volume fixture production, or uniquely tailored display concepts.

From bespoke equipment to environments, we have the capabilities, expertise and vision to enhance your retail space and improve your customers’ experience.",1.0
2031,"SuperBuddy is de eerste on-demand boodschappen bezorgservice van Nederland. Een jong en enthousiast team dat het thuisbezorgen van boodschappen sneller, makkelijker en betaalbaarder maakt voor iedereen.",2.0
2032,"Founded in 2012, Jakt is a product development studio based in New York City. We specialize in creating bespoke digital products and experiences for web & mobile. 

We help entrepreneurs and brands refine their ideas & build apps that support, facilitate and enhance the execution of their business model and strategy.

jakt is made up of a diverse group of thinkers, makers and doers with the passion and experience required to craft amazing products. we choose to work likeminded people who share our values and inspire us to keep learning and growing as a company and as people.",3.0
2033,"""A global leader in Digital Health"" 

At Curve Tomorrow (Curve), we bring science to innovation, enabling your health organisation to become an iconic leader. We both Consult and Create; we can help you find and analyse opportunities or we can create the concepts to meet the opportunities.

Our purpose is to use technology to improve millions of lives.

Curve goes beyond the ideation, systems and governance components of innovation into concept development, prototyping, productise and commercialisation. Our rapid prototyping capabilities allow us to “design, develop and test” concepts in cycles well ahead of market launch.

We also create our own in-house concepts, both online and device based (Android, iPad, iPhone etc).

If you would like to learn more about Curve Tomorrow send us an email at info@curvetomorrow.com or come and see us in person. We have offices based in Melbourne, Perth, Mumbai, Karachi and Annecy.",3.0
2034,"Vidy has invented the world's first single-page invisible embed layer for video, run on the Ethereum blockchain. With just a hold, users can now reveal tiny hyper-relevant videos embedded in the text of any page on the web, unlocking a whole new dimension of the internet. All ads are placed with an NLP consensus protocol driven by miners. With a team of veteran engineers, industry-leading advisors and world-class brand partners, Vidy is on it's way to reinventing online advertisement, e-commerce, and entertainment.",3.0
2035,"GTECH Information Technology was originally founded with a focus on Web and Application
Development. However, our journey has expanded our range of expertise to include Engagement marketing, Digital Marketing, Social Media, PPC, SEO, Activation marketing, as well as projects in the telecom, security, surveillance, Audio Visual and information technology fields.

Today, GTECH Information Technology is a Google certified engagement marketing and technology solutions provider with more than 10 years of’ experience in the industry.",3.0
2036,"The largest selection (+250 Million SKUs) at the best price (15% cheaper than Amazon). 

Described as the first killer app for Bitcoin by the Guardian, it provides a ""no brainer"" value proposition. If you shop on Amazon and have Bitcoin, use Purse to save!",2.0
2037,"Pocopay is a team of 50 people who reinvent what everyday banking looks and feels today.

Some of us have built successful banks and some of us have built beautiful applications. Together we want to make your money matters as simple as chatting to your friends on an instant messenger.

We bring together the good old familiar and secure bank account and fill it with newest opportunities and features, which make the user experience crazy convenient and joyful.
--
You are on a payment institution Pocopay LinkedIn page.
Before entering into any agreement, read the terms and conditions of the service and, if necessary, consult our customer support.",3.0
2038,"Lumentus is an integrated digital communications agency based in New York. We help clients build and manage brands, protect reputations, and improve perceptions across target and stakeholder audiences. 
 
Lumentus principals are leading practitioners in digital reputation management, social media, corporate communications, public relations and public affairs, advertising, and branding with deep expertise in financial services, healthcare, and public policy advocacy.",1.0
2039,"Trance is a social video entertainment platform empowering dancers to record, promote and share their originally-created music videos. 

Dancers have always been the stars of music videos, but have never gotten the credit, always being called “back-up dancers”. Trance empowers dancers to feel confident in sharing their work online, giving viewers a place to not only watch, but to connect with rising stars.",3.0
2040,Shotgun is the global underground nightlife guide and ticketing solution on a mission to change the way party planners and party lovers interact.,2.0
2041,"TVSMILES is on a mission to get the most out of advertisements and turn viewers into customers again. The app combines ads, games and an extensive mobile loyalty program in a unique way. Instead of simply showing ungainly ads that aren’t adapted to mobile, TVSMILES stages ads as a trivia game and rewards users for engaging with Smiles, the official in-app currency. The users can then redeem the Smiles for cool products and vouchers.

The concept has been warmly accepted by its users – success by facts:

• More than two million registrations in Germany & the UK
• More than 150,000 5 star ratings
• 20 million video views per month
• 400 million ad impressions per month
• National awards: made-in-de award (22nd May 2014), Gruenderszene award (6th August 2014) and the   webinale award (9th June 2015)

TVSMILES is a fast and direct advertising channel to reach Generation Y’s who are more and more withdrawing from classic advertising. The TVSMILES user is a mobile-first user. Not to mention the fact that ad blockers usually shield this target group. Generation Y’s simply ask the question: “What’s in it for me?” and here is the answer: With gamification and an appealing rewards program, TVSMILES brings advertisements back to this user.

Join the success story!",3.0
2042,"Oktopost is the only social media management platform architected for B2B enterprises. Using Oktopost, B2B marketers can easily publish content, engage with audiences at scale, and measure ROI-positive metrics. 

With a built-in employee advocacy platform, enterprise companies can empower their employees to amplify their social reach while positioning employees as thought leaders. Integrating natively with all the major marketing automation platforms, including Act-On, Eloqua, Marketo, Pardot, and Salesfusion, Oktopost also allows B2B marketers to leverage social engagement data for improved lead scoring, nurturing, and attribution programs. 

#SocialMediaManagement #EmployeeAdvocacy #B2BMarketing #LeadGeneration #SocialAnalytics",1.0
2043,"We are wundertax.
We make taxes easy and stress free.

You can get a lot of money back with tax declarations, but it’s complicated, time-consuming and no one really understands them.

We are on a mission to change that: With specialised tax tools (e.g. for students and soldiers) and modern UX, we are currently rethinking the whole tax industry.

Sounds interesting? We are growing fast and are hiring! (No recruiters please!)

Check us out:
www.wundertax.de
www.steuererklaerung.de
www.studentensteuererklaerung.de",3.0
2044,"Shotzoom creates market-leading mobile solutions that empower active lifestyles and enhance the experience of sports, coaching, and fitness. 

We enable the world's largest digital golf and coaching community through our family of mobile products Golfshot, Golfplan and CoachNow. Over 4 million coaches, athletes, and fans in 200+ countries rely on us to coach, train, and play smarter.",2.0
2045,"Project management for smarter construction companies. Digitising the construction industry one project at a time. Used in more than 100.000 projects worldwide. Proud winners of a number of awards. 

We believe in digitally managed construction projects, happy customers, costs that are kept in check and dramatically reduced administration. 

Fieldly is all about our users. We share their opposition toward systems that ask as much of you as you would like them to do for you. Time-consuming and complicated systems make field workers and project managers pick up pen and paper. We’re on a mission to change that. We invite you to join us.",1.0
2046,"At Appsembler, we believe in the power of learning by doing. Our mission is to help trainers and educators unlock their learners' full potential.

The world’s most forward-thinking organizations — Akamai, Starbucks, Redis Labs and more — trust Appsembler’s experiential learning platform to power their online learning so they can deliver engaging, hands-on training experiences to their learners.

We are proud to be a fast-growing, 100% globally distributed team. For more information, visit www.appsembler.com.",1.0
2047,"Conferize has helped people gather since 2011. We’ve created a set of beautifully obvious tools that bring your events to life. 

We believe those with the best ideas are not being helped enough by the event industry. It’s why we often stay away from creating events in the first place. Or maybe we end up with forgettable experiences where no one really cares or connects with each other.

Conferize is for everyone, doesn’t require anything to get started, and hovers over you like an art director as your ideas come to life. With better tools we’ll get much more from the ideas and moments we share together. 

We’re based in Copenhagen Denmark, but our team is all over Europe. Conferize is listed on Nasdaq Copenhagen.",1.0
2048,"Somos uma empresa focada no design e desenvolvimento de produtos simples e fáceis de usar.
Entendemos o valor de soluções simples e focadas totalmente na experiência do usuário.

Não usamos jargão ""corporativo"", e nos recusamos a falar de nossa empresa em terceira pessoa.",2.0
2049,"We bring More Song to the World

Singing is something fundamental to us humans. Singing was a precursor to the evolution of language and speech. Before people could speak their thoughts they communicated through song. Song goes deep inside of us, where plain words cannot reach and lets us find something in ourselves we didn’t know existed. The human voice is the original musical instrument. It is the most popular instrument in the world. Not a single human culture exists that does not sing.

But there are people who don’t sing. 
And that’s why we created Singa. 

Singa is the easiest and most enjoyable service for singing - accessible by anyone, anywhere, anytime and on any device.

Available on mobile, Apple TV and in the browser, Singa’s consumer apps give you access to more than 25 000 high quality songs with karaoke-style lyrics and hundreds of curated singlists for you to sing your heart out to - alone or in a group.

For commercial use at restaurants, events, libraries, schools and more we’ve developed Singa Pro for the Apple iPad - a truly modern, plug and play product for any venue to run its karaoke entertainment on. Consumers can send in their song requests straight from the Singa app. 

We are modernising the way an entire industry works and bringing more singing to the world in the process. Whether you’re a seasoned pro, just starting a new hobby, a notorious shower singer or can’t hold a note to save your life - you should sing. Be it by yourself, organising a karaoke party with friends or by hitting the stage at the nearest Singa powered venue - we are there, whenever and wherever you feel like expressing yourself.",3.0
2050,"Independent travellers are a fast-growing trend in global tourism. From solo travellers, couples, small groups, and an increasing number of families, these independent travellers make up between 350,000 and 500,000 people every year.

Another strong trend is exploration. Travellers are looking for new destinations to visit in addition to the classics and traditional retail travel agents are unable to provide the services for this type of demand. This leads to an increasing number of small operators (experts) that aim to fill the void and accommodate the need for personalized itineraries. The growing demand for this type of travel has led experts to charge large amounts of money, ranging anywhere between $100 and $500 just for designing a tailored trip.

Routeperfect was founded in 2013, drawing on two elements that are characteristic of our creators and employees, a high level of technology and tourism. Since our conception, we have used our time to build, fine tune, and perfect thousands of templates and popular itineraries. With the help of the top tourism experts in the industry and thousands of man-hours, we were able to surpass our initial goal of solely perfecting the touring experience and have sold over $4M in packages.

Routeperfect’s model is based, in addition to knowledge and technology, on several significant advantages that allow us to offer the best prices in the market that only companies that do not reveal rates, opaque prices, can offer.
Through suppliers and direct contracts, Routeperfect offers over 250,000 full packages in real time. On average, these packages are 15% lower than market rates making the total price between $1200 and $1500, considerably less than our competitors.

Routeperfect has built several advantages, unique modules, and features, allowing independent travellers to personalize their itinerary to the highest level.

Here is a partial list of our investors: Mayor Caspi, Barenboim Group & Recanati Group.",3.0
2051,"Gemr is the #1 social community and online marketplace for collectors and fans alike. Launched in 2015, Gemr provides collectors with all the tools they need to digitally organize, display, and add to their current collections, as well as discover new fandoms and connect with others who share their passions. Gemr also gives brands and creators the ultimate platform to connect with their followers, fans, and consumers directly and intimately. Visit Gemr at Gemr.com or download the free app on Google Play or in the App Store.

You can also find us on Facebook, Instagram, and Twitter.",3.0
2052,"Tachyus creates technology to optimize energy production for the oil and gas industry. Our platform unites analytics software and sensors that measure real-time data to increase production, decrease lease operating expenses, and boost profits. Our team has deep software engineering, hardware design and data science experience from building OpenGov, California Common Sense, Tesla’s battery safety system, the world's most advanced neutrino detector, and Visual Studio.",1.0
2053,"Lanetix is the leading provider of cloud-based collaboration, customer lifecycle and digital process automation (DPA) platform for the companies that “make, move and market” the world from transportation/logistics, manufacturing and consumer packaged goods.  

Lanetix helps the world’s most innovative companies improve their operating margin, bring new products and services to market faster and accelerate Digital Transformation.  Learn more at www.lanetix.com",3.0
2054,ICPD serves as a center for translational science collaboration to the world. We help pharmaceutical and biotechnology companies get safer and more effective drugs to patients through advanced methods of pharmacokinetic and pharmacodynamic system analysis.,1.0
2055,"Life’s journey is a series of stories waiting to be told. At Smilebox, we make it easy and deeply satisfying to create, share and preserve every piece of that story — with invitations, slideshows, eCards, collages and more.  Whether it's a big moment like a wedding, or a small, precious moment like getting your first puppy, or an inevitable moment like a memorial... We make the telling worthy of the stories.

Smilebox was founded in 2005 with one goal in mind: to help people connect with their family and friends by sharing life's special moments.  As a subsidiary of Perion Network Ltd. (PERI), we have the drive of a NASDAQ listed company, but the culture of a fast-growing startup.  We value hard work, initiative and creativity and as a team we’re fun spirited, energetic and always full of ideas.",2.0
2056,"REME is the first on-demand mobile app to bring IV Therapy, nurses, stretch therapist, and massages straight to your homes, your offices or your hotel room. 

REME delivers same-day health and wellness services to clients wherever they are, with the option to book up to 48 hours in advance. Since launching, REME has meticulously vetted over 300 licensed Experts in the Los Angeles, San Diego, and the San Francisco Bay area. REME proudly utilizes the highest security measures and best-in-class Concierge term to ensure client safety and a high-quality experience. Clients can feel safe and relaxed year-round with REME, available on iOS and Android.

- Websites or App: https://remeapp.onelink.me/9hEh/261a07e0
- Join Our Expert Team: www.remeapp.com/expert
- Office Phone: 1.833.736.3277",3.0
2057,"Welcome to the future of lead generation! Albacross empowers marketing managers and makes your sales pipeline super efficient by letting you know which companies are interested in your business.

Add a small snippet of code to your website and get access to profiles on 200+ million companies, including financial, geographic, and contact info of decision makers, at companies that have been visiting your website.

Integrate with dozens of tools to send these leads to your favorite CRMs and marketing tools to keep your sales team busy.

Here's what people are saying about Albacross... (from https://www.capterra.com/p/167503/Albacross-Website-Tracking/)

""Essential tool for anyone who monitors their B2B traffic"" - Derk - Digital Strategy Consultant
""Wow experience"" - Fredrik - Small Business Owner
""WOW! I wish I knew about this software sooner"" - Graham - Managing Director

Sign up to check out our plans here
---> https://albacross.com/pricing/",3.0
2058,"Brain Resource products meet the growing need for brain solutions for a wide range of users including consumers, corporates, clinicians and research.  Listed on publicly traded markets in the United States and Australia, Brain Resource has offices in San Francisco and Sydney and a global network of academics, scientists, researchers and leading Universities.  Our Leadership Team brings with it decades of experience in the fields of Integrative Neuroscience, Finance, Health Care Provision, Genetics and Product & Business Development

Our cross-disciplinary and multi-dimensional approach has produced a standard for testing and analyzing how the brain works across the lifespan and under varying conditions, influences and compounds.  Users tap into this resource by completing assessments which capture the brain basis of an individual's emotion, thinking and feeling processes, and how they regulate them compared to their peers.",3.0
2059,"Titan is a high-quality digital asset manager. We build, manage, and explain investment products. We're democratizing wealth management for the masses.",2.0
2060,"Dropit — You shop, you drop, we deliver.

The new way to shop—an online experience in the offline world, giving you the ability to shop and get everything sent to right from the store to your door.

Dropit is an end-to-end hands-free shopping service for property owners and retailers. We integrate multiple technology platforms to create a seamless network between consumers, retailers, shopping malls and couriers.

Allowing property owners to understand customer behaviour in a local or macro content. This creates a new framework for personalised marketing that can target specific, high-value potential customer groups. 

Currently, Dropit partners with the likes of Liberty London, M&S, GAP, Uniqlo, Superdry, Urban Outfitters, Nickelodeon, Barbour, G-Star RAW, Stuart Weitzman, Michael Kors, Anthropologie, French Connection, Coach, Hanro, Lacoste, lululemon, Moss Bros, Karen Millen, River Island, Wolford, Pinko, Stefanel, Catimini, etc. 

For Dropit’s partner stores, it’s a way to upgrade their customers’ shopping experience. Scalable and easy to integrate, Dropit’s platform provides invaluable shopper insights—revealing offline behaviour and turning this knowledge into precious connections with their customers.

We’re a start-up that’s growing fast. Get in touch to find out more about how you can add to the Dropit retail revolution. ",3.0
2061,"Founded by :
- Julien Le Thoai
- Mathys Sicaud

Same app as Eye by Eyetel (2014) : 
https://www.youtube.com/channel/UCSRLA3t-Bc5OLioeMwKgPSg
https://www.linkedin.com/company/eyetel/

Innovative and original features (like gravity spheres and full cross-platform architecture) are made by : 
- François Raminosona
- Julien Baillon",3.0
2062,"We believe everyone deserves healthcare. Our mission at JOANY is to make buying and using health insurance simple and transparent. We are a venture-backed startup obsessively focused on our customer. Using data, machine learning + humans, we are personalizing healthcare for the consumer. Using our web platform anyone can buy the best health insurance for their specific needs within minutes.
 
All JOANY customers receive our healthcare concierge service for free, which includes a personal assistant to text, chat, email or talk with to manage anything with your health insurance including things like finding a new doctor, fighting a bill with your health plan, or helping you figure out your out of pockets costs. We completely take the frustration out of buying and using health insurance.

To learn more about JOANY, please visit https://joany.com",3.0
2063,"NTWRK is a new content, commerce and experience company for the pop-culture obsessed generation. Through a mobile-first video platform, it features original daily content hosted by celebrities, musicians, and notable pop-culture figures - all pa...",1.0
2064,"Taimer Ltd. is a fast paced growing Finnish company with thousands of customers globally. The goal of taimer is to make Taimer suit the coolest project management, CRM, and invoicing platform...Ever! Taimer owns, produces, develops, markets and sells Taimer SaaS-software. Taimer's customers vary from freelancers to enterprise level businesses. Taimer is categorized in productivity and business utility. Taimer is not limited to any specific branch of work type. The product is ”one price – get all” with easy customization to tailor to customer's needs. 

Taimer has been developed in cooperation with companies with strong expertise in project, sales, resource management, invoicing & billing and time management. Thus, the product development is based on our customers' needs. 

#taimer suit combines up to 8 necessary business functions in one unified platform. The main functions are project management software, customer relationship management (CRM) software, invoice maker, task manager, sales pipelines, team collaborations, time tracking or time logging, expense and billing software, and much more. Download Taimer now, and you will never use other apps! Taimer is the free project management, CRM & invoicing platform every team needs. With taimer business runs smarter, faster, and easier. 

Get yours FREE FOREVER in https://www.taimer.com.

Useful Links:
- Taimer Official Website: https://www.taimer.com
- Facebook: https://www.facebook.com/taimerltd/
- Twitter: https://twitter.com/Taimerltd
- GooglePlus: https://plus.google.com/u/0/+Taimer
- iTunes AppStore: https://itunes.apple.com/us/app/taimer-project-management-crm/id1134942794?mt=8
- YouTube Channel: http://www.youtube.com/c/Taimer 
- Support: Please get in touch through Online Chat at “https://taimer.com” or email us at “support@taimer.com”",3.0
2065,"Robly is a fast-growing remote start-up. At Robly, our ultimate goal is to use automation to help small businesses market themselves online more effectively and efficiently. We've built a platform that uses innovative automation and artificial intelligence technologies to observe user behavior and deliver campaigns at the exact moment people are most likely to engage. It's far more effective than traditional digital marketing, and our customers love it.

Check out our reviews that our customers have left us on G2 Crowd: https://www.g2crowd.com/products/robly/reviews

We have a product that our customers love, are building a fun, collaborative and continuous learning culture, and we are growing... rapidly!

http://www.robly.com | @roblynyc on Twitter | @roblyemarketing on Instagram",1.0
2066,MENT by Epistema is the leading AI decision-making platform that is transforming the way agile teams make decisions. Manage the entire process on MENT and convert all the right voices into winning decisions.,1.0
2067,"DIRTY LEMON is the first consumer brand in the world to sell products exclusively via text message -- We’re harnessing the power of natural conversation and machine learning to change the way consumers buy beverages and interact with brands. 

Our unique SMS-based text-to-order system allows for seamless communication between customers and the company, frictionless reordering, and--above all--instantaneous insight into the trends which drive purchasing behavior with new beverage products. The company is backed by an incredible team of thought leaders & innovators, aligned around a compelling vision to disrupt the ($100b+) beverage industry.",3.0
2068,"Meural combines the best of art, technology, and design to create products that make us feel something. We believe that the best products come from a humanistic design approach. Meural incorporates culture, craft, and circuitry in order to foster physical and emotional well-being.

Our first product is a beautiful digital canvas. It is elegant, connected, and carefully crafted. Meural’s digital canvas empowers individuals with newfound access to art from the past, present, and future while meaningfully improving the personal space.",2.0
2069,"RichContext is a retail technology company focusing on digital commerce.  Founded in 2016, the company works with some of the world's most recognized brands and retailers, delivering end-to-end digital solutions, including such patent-pending te...",1.0
2070,LTSE is building a stock exchange that enables companies to thrive over the long term and works for all participants. LTSE Tools help companies build their businesses from startup to and through initial public offering.,3.0
2071,"The Payload app saves time in the field, brings transparency to head office, and keeps service providers on track. 

It gives oilfield producers the ability to manage all logistics online in one place in real time, with no lost or missed tickets. Less paperwork means everyone gets back to the ""real"" work. Producers will see who is getting their business and why. They'll get a clear view of market pricing and vendor performance. True costs will be easily viewed and understood with the online audit trail. 

For service providers, Payload will give a view of where the business is and where it's going. The mobile app tracks changes and performance in real time - helping to reduce disputes and delays in getting paid.",3.0
2072,"The Peterson Center on Healthcare is a non-profit organization dedicated to making higher quality, more affordable healthcare a reality for all Americans. The organization is working to transform U.S. healthcare into a high performance system by finding innovative solutions that improve quality and lower costs, and accelerating their adoption on a national scale. Established by the Peter G. Peterson Foundation, the Center collaborates with stakeholders across the healthcare system and engages in grant-making, partnerships, and research.",1.0
2073,"IX Reach is a global provider of network services offering enterprise and wholesale network services, cloud connectivity, direct and remote peering, low latency global high-speed point-to-point and multipoint capacity, metro and DWDM in major cities, enterprise business IP, BGP transit, and colocation, including a state-of-the-art suite in Harbour Exchange, London Docklands.

IX Reach has cultivated an unrivalled partner network of key Internet Exchanges; data centers, network, and cloud IaaS/PaaS operators, while steadily expanding the network globally in order to continue providing customers with all the benefits of one solution for their Layer 1, Layer 2 and Layer 3 network connectivity requirements.",1.0
2074,"We bring together industry-leading tech companies with higher education institutions to build and deliver education programs that prepare learners for the jobs of tomorrow.  

Pathstream was borne out of the observation that nearly all jobs increasingly require digital skills, specifically  “platform-centric” skills on software platforms such as Adobe, Unity, Autodesk, Facebook Ads, etc.  However, these high power, in-demand software platforms are hard to learn through the passive, video-based instructional approach of most online learning. 

Our web-based platform streams our tech partner's high-powered software and allows students to dive right into building their skills. We empower a learn-by-doing approach and eliminate the frustration of downloading and configuring new software that often pushes new learners away. 

We maximize professional and technical preparation by delivering foundational content within the practical, project-based context of a simulated work environment. As a result, students graduate with the skills they need to be desirable in the job market and begin adding value from their first day of hire. Pathstream’s learners not only create a portfolio of projects that demonstrates their skills, but also ultimately earn certifications from the higher ed institution as well as the relevant software platform company, ensuring their efforts translate into actual career mobility. ",3.0
2075,Passionate about seeing the children and young people of Scotland exploring the Bible and responding to the significance of Jesus. * 2 residential activity and conference centres in Kinross and Aviemore * Network of 20+ regional youth workers working in and out of schools * 40+ holidays for children and young people aged 10-18 at Easter and Summer,2.0
2076,"Sangha helps districts, schools, teachers and groups to connect, inform, and interact with parents.

Sangha delivers measurable results to schools across US - a high parent reach (average of 75 -100% of parents) and engagement. 

Sangha goes beyond messaging. With Sangha's actionable calendar based platform all parties in a school / out of school org co-ordinate, plan and share events/tasks for upcoming days, weeks and months. A variety of signup requests (forms, eSignatures, payments, fundraising, conference scheduling, volunteering and RSVPs) can be included with any event.

Sangha then manages the parent interaction process, reaching all parents (mobile calendar app, interactive emails, website plugins and print functions), automatically sending parents reminder notifications and sign up requests. Districts, schools and teachers then track and audit parent responses and engagement from within the school calendar web app

Because Sangha is a whole-school solution, our principals and administrators reach 100% of all parents in their school. On average, we reach 75% of parents through our app or email, and of those parents, more than 20% use the Sangha app daily, and more than 40% twice or more a week. 
Perhaps more importantly, we achieved these metrics with over two thirds of our schools qualifying as school-wide Title I (low income).

We believe three things are now clear to schools and districts using Sangha--districts and schools save significant time and money using the Sangha platform; parents prefer Sangha over all other methods of school communication; and Sangha allows districts and schools to reach parents who have previously proved unreachable using other approaches.

Feel free to request a web demo with one our team members at https://www.sanghapp.com/requestInvite",3.0
2077,"IrisVR is the leading software for immersive design review and collaboration. It is used by BIM and VDC teams, design firms, and engineers who coordinate 3D models and implement design and construction processes. Because IrisVR integrates with Revit, Rhino, Navisworks, SketchUp, and other 3D tools out of the box, you can instantly create an immersive VR experience that allows you to present to clients and work more effectively with your team. 

IrisVR offers a desktop product called Prospect that works with the HTC Vive and Oculus Rift, as well as a mobile product called Scope that is compatible with the Samsung GearVR, Google Daydream, and Cardboard. Both products are available for free evaluation at www.irisvr.com.",1.0
2078,"Betao helps traditional organizations navigate and find success in the digital world, where clients take advantage of evolving technologies, business model innovations and changes in user behaviour to get new products and services to market faster.",1.0
2079,"We know what matters to people.

Every person has a question to ask or is in need of advice. They seek orientation in life. adviqo understands what truly matters to people and has the operational expertise and the flair for topics to connect people with questions to relevant services. adviqo has the best technology and most suitable services to match people with questions and those who have answers.",2.0
2080,"Luma is Surround WiFi that brings home internet into the modern era. With a focus on speed, safety and security, Luma empowers users with visibility into their home WiFi system and control over their family and home network’s safety. You’ve never had WiFi like this.",3.0
2081,"Founded in 2000, AssistiveWare is a leading pioneer in the field of augmentative and alternative communication (AAC) and assistive technology software for iOS and macOS with over 300,000 customers worldwide.

Who we are
AssistiveWare’s journey started 20 years ago when Giesbert, a friend of our founder and CEO David, became paralyzed in a car accident. He needed a way to use his computer. David took on the challenge and developed an on-screen keyboard. Giesbert could now access his Mac, use Photoshop, and pick up graphic design again. This keyboard became our first product: KeyStrokes.

We're now leading assistive technology pioneers. We are committed to empowering people with communication difficulties through technology and implementation support.

Our headquarters is a beautifully renovated historic building in the heart of Amsterdam. Our team spans three continents, with over ten nationalities and two office cats.

What we do
We want to help build a world without communication barriers. We are proud to collaborate with our community to make sure our apps best serve their needs. Our users play a crucial role in who we are.

Our key milestones include:
2002: Developed the first universal access solution for Mac OS X, KeyStrokes 
2009: Released Proloquo2Go, the first full featured Augmentative and Alternative Communication (AAC) app for iOS 
2012: Developed the world’s first genuine children’s Text-to-Speech voices together with Acapela Group
2015: Created the first fully bilingual symbol-based AAC solution
2016: Launched AssistiveWare Core Word Classroom was born. Today over 10,000 people use this resource to learn AAC best practices

We know there is more to do, so we'll continue to innovate and collaborate. We look forward to sharing our progress with you! ",2.0
2082,"Our ambitious goal is to help brands humanize their marketing. Why?

With so much marketing noise out there today, people are turning to real people they trust, not ads. That's why over 5,000+ brands like the United Nations, Krispy Kreme, Loews Hotels, Nestle, and LeanIn have turned to TINT to provide them a robust platform that allows them to incorporate their authentic customer content into the heart of their marketing.

TINT’s software platform empowers B2C marketers find, curate, and display their most effective customer generated content from social media onto their websites, digital screens, emails, social ads, and jumbotrons. That way they can increase engagement and trust with consumers, which leads to increasing marketing performance and decreasing content creation costs.",3.0
